location,label
../geological_similarity\schist\8YJK8.jpg,5
../geological_similarity\schist\8YR3Y.jpg,5
../geological_similarity\schist\8YWK1.jpg,5
../geological_similarity\schist\8Z0KT.jpg,5
../geological_similarity\schist\8ZBK4.jpg,5
../geological_similarity\schist\90AY5.jpg,5
../geological_similarity\schist\90F81.jpg,5
../geological_similarity\schist\91DJ4.jpg,5
../geological_similarity\schist\91Q0J.jpg,5
../geological_similarity\schist\91Z4A.jpg,5
../geological_similarity\schist\920C7.jpg,5
../geological_similarity\schist\92AD6.jpg,5
../geological_similarity\schist\92J2G.jpg,5
../geological_similarity\schist\92T2J.jpg,5
../geological_similarity\schist\92TNE.jpg,5
../geological_similarity\schist\939JB.jpg,5
../geological_similarity\schist\93CZI.jpg,5
../geological_similarity\schist\93H3Q.jpg,5
../geological_similarity\schist\93LZ6.jpg,5
../geological_similarity\schist\93MQ6.jpg,5
../geological_similarity\schist\93MZT.jpg,5
../geological_similarity\schist\93Q2L.jpg,5
../geological_similarity\schist\94T5A.jpg,5
../geological_similarity\schist\95PQX.jpg,5
../geological_similarity\schist\95Y81.jpg,5
../geological_similarity\schist\95Y8W.jpg,5
../geological_similarity\schist\96K3Z.jpg,5
../geological_similarity\schist\96VRH.jpg,5
../geological_similarity\schist\96XT8.jpg,5
../geological_similarity\schist\96ZSJ.jpg,5
../geological_similarity\schist\97IL5.jpg,5
../geological_similarity\schist\97RER.jpg,5
../geological_similarity\schist\97SG6.jpg,5
../geological_similarity\schist\97UAJ.jpg,5
../geological_similarity\schist\98412.jpg,5
../geological_similarity\schist\985HU.jpg,5
../geological_similarity\schist\985PA.jpg,5
../geological_similarity\schist\9891J.jpg,5
../geological_similarity\schist\98A3Q.jpg,5
../geological_similarity\schist\98JS8.jpg,5
../geological_similarity\schist\98LL3.jpg,5
../geological_similarity\schist\98NVO.jpg,5
../geological_similarity\schist\98QAN.jpg,5
../geological_similarity\schist\98R0Q.jpg,5
../geological_similarity\schist\993HZ.jpg,5
../geological_similarity\schist\995KE.jpg,5
../geological_similarity\schist\99ACI.jpg,5
../geological_similarity\schist\99DEH.jpg,5
../geological_similarity\schist\99FAX.jpg,5
../geological_similarity\schist\99VF6.jpg,5
../geological_similarity\schist\9A36Y.jpg,5
../geological_similarity\schist\9AD2V.jpg,5
../geological_similarity\schist\9AH4O.jpg,5
../geological_similarity\schist\9AIO2.jpg,5
../geological_similarity\schist\9AMR0.jpg,5
../geological_similarity\schist\9APGM.jpg,5
../geological_similarity\schist\9AZES.jpg,5
../geological_similarity\schist\9B4YM.jpg,5
../geological_similarity\schist\9BTOG.jpg,5
../geological_similarity\schist\9C5IB.jpg,5
../geological_similarity\schist\9C7C3.jpg,5
../geological_similarity\schist\9CC1T.jpg,5
../geological_similarity\schist\9COBZ.jpg,5
../geological_similarity\schist\9D4LA.jpg,5
../geological_similarity\schist\9D6IH.jpg,5
../geological_similarity\schist\9DD4X.jpg,5
../geological_similarity\schist\9DE1D.jpg,5
../geological_similarity\schist\9DU22.jpg,5
../geological_similarity\schist\9DZ1B.jpg,5
../geological_similarity\schist\9ECKW.jpg,5
../geological_similarity\schist\9EFXS.jpg,5
../geological_similarity\schist\9EZGV.jpg,5
../geological_similarity\schist\9FXUM.jpg,5
../geological_similarity\schist\9G5MY.jpg,5
../geological_similarity\schist\9GBJT.jpg,5
../geological_similarity\schist\9GKPY.jpg,5
../geological_similarity\schist\9HRNA.jpg,5
../geological_similarity\schist\9HY9Y.jpg,5
../geological_similarity\schist\9HZ7U.jpg,5
../geological_similarity\schist\9IBFF.jpg,5
../geological_similarity\schist\9IDPK.jpg,5
../geological_similarity\schist\9IWAF.jpg,5
../geological_similarity\schist\9JI06.jpg,5
../geological_similarity\schist\9JLGX.jpg,5
../geological_similarity\schist\9JV6T.jpg,5
../geological_similarity\schist\9KE3K.jpg,5
../geological_similarity\schist\9KHDX.jpg,5
../geological_similarity\schist\9L55H.jpg,5
../geological_similarity\schist\9L8EL.jpg,5
../geological_similarity\schist\9LE3C.jpg,5
../geological_similarity\schist\9MTED.jpg,5
../geological_similarity\schist\9MX39.jpg,5
../geological_similarity\schist\9N5F2.jpg,5
../geological_similarity\schist\9NHR1.jpg,5
../geological_similarity\schist\9NUEG.jpg,5
../geological_similarity\schist\9O0DV.jpg,5
../geological_similarity\schist\9O3KI.jpg,5
../geological_similarity\schist\9OJK5.jpg,5
../geological_similarity\schist\9PH05.jpg,5
../geological_similarity\schist\9PMDJ.jpg,5
../geological_similarity\schist\9Q7VP.jpg,5
../geological_similarity\schist\9QCEF.jpg,5
../geological_similarity\schist\9QVMN.jpg,5
../geological_similarity\schist\9QYUU.jpg,5
../geological_similarity\schist\9R4S4.jpg,5
../geological_similarity\schist\9RM33.jpg,5
../geological_similarity\schist\9SAD4.jpg,5
../geological_similarity\schist\9SOZP.jpg,5
../geological_similarity\schist\9SQEQ.jpg,5
../geological_similarity\schist\9T60F.jpg,5
../geological_similarity\schist\9T6R6.jpg,5
../geological_similarity\schist\9T9B0.jpg,5
../geological_similarity\schist\9TAFV.jpg,5
../geological_similarity\schist\9TQCB.jpg,5
../geological_similarity\schist\9TUIX.jpg,5
../geological_similarity\schist\9UCSB.jpg,5
../geological_similarity\schist\9UGPV.jpg,5
../geological_similarity\schist\9V5K2.jpg,5
../geological_similarity\schist\9VAY2.jpg,5
../geological_similarity\schist\9VE3L.jpg,5
../geological_similarity\schist\9VUJ6.jpg,5
../geological_similarity\schist\9WIKZ.jpg,5
../geological_similarity\schist\9WMP2.jpg,5
../geological_similarity\schist\9WUW3.jpg,5
../geological_similarity\schist\9X5LG.jpg,5
../geological_similarity\schist\9XIJW.jpg,5
../geological_similarity\schist\9XQUC.jpg,5
../geological_similarity\schist\9Y66C.jpg,5
../geological_similarity\schist\9YDIB.jpg,5
../geological_similarity\schist\9YKHE.jpg,5
../geological_similarity\schist\9YNTL.jpg,5
../geological_similarity\schist\9Z2JI.jpg,5
../geological_similarity\schist\9Z9YK.jpg,5
../geological_similarity\schist\9ZBZN.jpg,5
../geological_similarity\schist\9ZJLA.jpg,5
../geological_similarity\schist\9ZO6K.jpg,5
../geological_similarity\schist\9ZQV4.jpg,5
../geological_similarity\schist\9ZS2D.jpg,5
../geological_similarity\schist\9ZTH2.jpg,5
../geological_similarity\schist\A0G7V.jpg,5
../geological_similarity\schist\A0GUU.jpg,5
../geological_similarity\schist\A0LZ1.jpg,5
../geological_similarity\schist\A119K.jpg,5
../geological_similarity\schist\A14C4.jpg,5
../geological_similarity\schist\A15Z2.jpg,5
../geological_similarity\schist\A1RQ3.jpg,5
../geological_similarity\schist\A1VVU.jpg,5
../geological_similarity\schist\A285M.jpg,5
../geological_similarity\schist\A2GDQ.jpg,5
../geological_similarity\schist\A2IWY.jpg,5
../geological_similarity\schist\A30CO.jpg,5
../geological_similarity\schist\A33HG.jpg,5
../geological_similarity\schist\A4FA8.jpg,5
../geological_similarity\schist\A4JYF.jpg,5
../geological_similarity\schist\A4N4S.jpg,5
../geological_similarity\schist\A4O9P.jpg,5
../geological_similarity\schist\A4OPG.jpg,5
../geological_similarity\schist\A4SUW.jpg,5
../geological_similarity\schist\A4T2L.jpg,5
../geological_similarity\schist\A56IT.jpg,5
../geological_similarity\schist\A582R.jpg,5
../geological_similarity\schist\A58PT.jpg,5
../geological_similarity\schist\A59QP.jpg,5
../geological_similarity\schist\A62ER.jpg,5
../geological_similarity\schist\A6GR6.jpg,5
../geological_similarity\schist\A6IJS.jpg,5
../geological_similarity\schist\A6LBF.jpg,5
../geological_similarity\schist\A6MWQ.jpg,5
../geological_similarity\schist\A75R1.jpg,5
../geological_similarity\schist\A7F43.jpg,5
../geological_similarity\schist\A7J7T.jpg,5
../geological_similarity\schist\A7JKK.jpg,5
../geological_similarity\schist\A7PIB.jpg,5
../geological_similarity\schist\A7SDJ.jpg,5
../geological_similarity\schist\A7W4S.jpg,5
../geological_similarity\schist\A860O.jpg,5
../geological_similarity\schist\A8V9N.jpg,5
../geological_similarity\schist\A927S.jpg,5
../geological_similarity\schist\A9F6N.jpg,5
../geological_similarity\schist\AA2IJ.jpg,5
../geological_similarity\schist\AAPOP.jpg,5
../geological_similarity\schist\AAWHK.jpg,5
../geological_similarity\schist\AB49I.jpg,5
../geological_similarity\schist\ABCTX.jpg,5
../geological_similarity\schist\ABOLS.jpg,5
../geological_similarity\schist\ABU1H.jpg,5
../geological_similarity\schist\AC14C.jpg,5
../geological_similarity\schist\AC54I.jpg,5
../geological_similarity\schist\AD402.jpg,5
../geological_similarity\schist\AD713.jpg,5
../geological_similarity\schist\ADIZ8.jpg,5
../geological_similarity\schist\ADJF0.jpg,5
../geological_similarity\schist\ADM09.jpg,5
../geological_similarity\schist\ADP8X.jpg,5
../geological_similarity\schist\ADYYS.jpg,5
../geological_similarity\schist\AF36U.jpg,5
../geological_similarity\schist\AF7BN.jpg,5
../geological_similarity\schist\AF7IZ.jpg,5
../geological_similarity\schist\AFSDC.jpg,5
../geological_similarity\schist\AG47O.jpg,5
../geological_similarity\schist\AGB78.jpg,5
../geological_similarity\schist\AI9Q3.jpg,5
../geological_similarity\schist\AIAOG.jpg,5
../geological_similarity\schist\AIG4O.jpg,5
../geological_similarity\schist\AIJTA.jpg,5
../geological_similarity\schist\AIMLH.jpg,5
../geological_similarity\schist\AIWJE.jpg,5
../geological_similarity\schist\AJ16X.jpg,5
../geological_similarity\schist\AKAFF.jpg,5
../geological_similarity\schist\AKFBA.jpg,5
../geological_similarity\schist\AKKAR.jpg,5
../geological_similarity\schist\AKUQG.jpg,5
../geological_similarity\schist\AKYHH.jpg,5
../geological_similarity\schist\AL2UX.jpg,5
../geological_similarity\schist\AL4FV.jpg,5
../geological_similarity\schist\AL5DN.jpg,5
../geological_similarity\schist\AL8CL.jpg,5
../geological_similarity\schist\ALF7M.jpg,5
../geological_similarity\schist\ALGL5.jpg,5
../geological_similarity\schist\ALP5U.jpg,5
../geological_similarity\schist\AM85X.jpg,5
../geological_similarity\schist\AMEGN.jpg,5
../geological_similarity\schist\AMLTX.jpg,5
../geological_similarity\schist\AN0ZC.jpg,5
../geological_similarity\schist\AN33Y.jpg,5
../geological_similarity\schist\AN73R.jpg,5
../geological_similarity\schist\AOAKU.jpg,5
../geological_similarity\schist\AOP7R.jpg,5
../geological_similarity\schist\AOSP3.jpg,5
../geological_similarity\schist\AOWMO.jpg,5
../geological_similarity\schist\AP1SQ.jpg,5
../geological_similarity\schist\APGAR.jpg,5
../geological_similarity\schist\APLON.jpg,5
../geological_similarity\schist\APMY7.jpg,5
../geological_similarity\schist\AQ2SW.jpg,5
../geological_similarity\schist\AQ39D.jpg,5
../geological_similarity\schist\AQ7L6.jpg,5
../geological_similarity\schist\AQSE8.jpg,5
../geological_similarity\schist\AQV1J.jpg,5
../geological_similarity\schist\AR0AJ.jpg,5
../geological_similarity\schist\ASCUI.jpg,5
../geological_similarity\schist\ASS65.jpg,5
../geological_similarity\schist\ASY17.jpg,5
../geological_similarity\schist\ATGWH.jpg,5
../geological_similarity\schist\ATJYI.jpg,5
../geological_similarity\schist\ATPQD.jpg,5
../geological_similarity\schist\ATV3V.jpg,5
../geological_similarity\schist\AU30J.jpg,5
../geological_similarity\schist\AU81N.jpg,5
../geological_similarity\schist\AU830.jpg,5
../geological_similarity\schist\AUEW4.jpg,5
../geological_similarity\schist\AUPCJ.jpg,5
../geological_similarity\schist\AUS6Y.jpg,5
../geological_similarity\schist\AV51U.jpg,5
../geological_similarity\schist\AV8ZF.jpg,5
../geological_similarity\schist\AVGG7.jpg,5
../geological_similarity\schist\AW7H9.jpg,5
../geological_similarity\schist\AWL0X.jpg,5
../geological_similarity\schist\AWR6H.jpg,5
../geological_similarity\schist\AWRDS.jpg,5
../geological_similarity\schist\AWV1V.jpg,5
../geological_similarity\schist\AX5TF.jpg,5
../geological_similarity\schist\AXI8C.jpg,5
../geological_similarity\schist\AXRR4.jpg,5
../geological_similarity\schist\AXTVI.jpg,5
../geological_similarity\schist\AYC0S.jpg,5
../geological_similarity\schist\AYC8O.jpg,5
../geological_similarity\schist\AYNSQ.jpg,5
../geological_similarity\schist\AZ8J7.jpg,5
../geological_similarity\schist\AZFFI.jpg,5
../geological_similarity\schist\AZX0W.jpg,5
../geological_similarity\schist\AZYTM.jpg,5
../geological_similarity\schist\B00M1.jpg,5
../geological_similarity\schist\B06ZL.jpg,5
../geological_similarity\schist\B0RBE.jpg,5
../geological_similarity\schist\B0YF0.jpg,5
../geological_similarity\schist\B16CW.jpg,5
../geological_similarity\schist\B1938.jpg,5
../geological_similarity\schist\B1A3F.jpg,5
../geological_similarity\schist\B1CAA.jpg,5
../geological_similarity\schist\B1QVF.jpg,5
../geological_similarity\schist\B1RBS.jpg,5
../geological_similarity\schist\B1WHX.jpg,5
../geological_similarity\schist\B287H.jpg,5
../geological_similarity\schist\B2MCC.jpg,5
../geological_similarity\schist\B2QK3.jpg,5
../geological_similarity\schist\B2REH.jpg,5
../geological_similarity\schist\B3UPY.jpg,5
../geological_similarity\schist\B3ZWS.jpg,5
../geological_similarity\schist\B42OR.jpg,5
../geological_similarity\schist\B440X.jpg,5
../geological_similarity\schist\B442K.jpg,5
../geological_similarity\schist\B470H.jpg,5
../geological_similarity\schist\B4DGV.jpg,5
../geological_similarity\schist\B4FEL.jpg,5
../geological_similarity\schist\B4M3N.jpg,5
../geological_similarity\schist\B59B7.jpg,5
../geological_similarity\schist\B5L40.jpg,5
../geological_similarity\schist\B5LRE.jpg,5
../geological_similarity\schist\B660N.jpg,5
../geological_similarity\schist\B6XIC.jpg,5
../geological_similarity\schist\B7F1F.jpg,5
../geological_similarity\schist\B7MEW.jpg,5
../geological_similarity\schist\B8G49.jpg,5
../geological_similarity\schist\B8SX4.jpg,5
../geological_similarity\schist\B929B.jpg,5
../geological_similarity\schist\B9FF8.jpg,5
../geological_similarity\schist\B9RXW.jpg,5
../geological_similarity\schist\B9TQM.jpg,5
../geological_similarity\schist\BAIXM.jpg,5
../geological_similarity\schist\BAX12.jpg,5
../geological_similarity\schist\BB0HM.jpg,5
../geological_similarity\schist\BB9I9.jpg,5
../geological_similarity\schist\BBBBF.jpg,5
../geological_similarity\schist\BC20T.jpg,5
../geological_similarity\schist\BC33X.jpg,5
../geological_similarity\schist\BCA7A.jpg,5
../geological_similarity\schist\BCF0N.jpg,5
../geological_similarity\schist\BCFAO.jpg,5
../geological_similarity\schist\BCLF6.jpg,5
../geological_similarity\schist\BCLX1.jpg,5
../geological_similarity\schist\BCWDT.jpg,5
../geological_similarity\schist\BD2SI.jpg,5
../geological_similarity\schist\BDIH5.jpg,5
../geological_similarity\schist\BDR9E.jpg,5
../geological_similarity\schist\BDUT2.jpg,5
../geological_similarity\schist\BDX7U.jpg,5
../geological_similarity\schist\BECIP.jpg,5
../geological_similarity\schist\BEQ8G.jpg,5
../geological_similarity\schist\BF406.jpg,5
../geological_similarity\schist\BF748.jpg,5
../geological_similarity\schist\BF96R.jpg,5
../geological_similarity\schist\BG1D3.jpg,5
../geological_similarity\schist\BH2CR.jpg,5
../geological_similarity\schist\BH649.jpg,5
../geological_similarity\schist\BHLYV.jpg,5
../geological_similarity\schist\BHR8N.jpg,5
../geological_similarity\schist\BHYUR.jpg,5
../geological_similarity\schist\BI5PV.jpg,5
../geological_similarity\schist\BI8JB.jpg,5
../geological_similarity\schist\BILH1.jpg,5
../geological_similarity\schist\BIT8W.jpg,5
../geological_similarity\schist\BIXMP.jpg,5
../geological_similarity\schist\BJ16O.jpg,5
../geological_similarity\schist\BJ441.jpg,5
../geological_similarity\schist\BJ6F5.jpg,5
../geological_similarity\schist\BJA8B.jpg,5
../geological_similarity\schist\BJEQP.jpg,5
../geological_similarity\schist\BJV1O.jpg,5
../geological_similarity\schist\BK5NY.jpg,5
../geological_similarity\schist\BK6ZL.jpg,5
../geological_similarity\schist\BK95O.jpg,5
../geological_similarity\schist\BKI7U.jpg,5
../geological_similarity\schist\BKPHG.jpg,5
../geological_similarity\schist\BKTFG.jpg,5
../geological_similarity\schist\BKU3H.jpg,5
../geological_similarity\schist\BL2J3.jpg,5
../geological_similarity\schist\BL2KF.jpg,5
../geological_similarity\schist\BLBKS.jpg,5
../geological_similarity\schist\BLFLH.jpg,5
../geological_similarity\schist\BLJSC.jpg,5
../geological_similarity\schist\BLKG4.jpg,5
../geological_similarity\schist\BLO33.jpg,5
../geological_similarity\schist\BLWMP.jpg,5
../geological_similarity\schist\BM6E3.jpg,5
../geological_similarity\schist\BN8UT.jpg,5
../geological_similarity\schist\BNCJB.jpg,5
../geological_similarity\schist\BNH1H.jpg,5
../geological_similarity\schist\BNQ0Q.jpg,5
../geological_similarity\schist\BNXPM.jpg,5
../geological_similarity\schist\BO277.jpg,5
../geological_similarity\schist\BO2PJ.jpg,5
../geological_similarity\schist\BO2T9.jpg,5
../geological_similarity\schist\BO54V.jpg,5
../geological_similarity\schist\BOEXN.jpg,5
../geological_similarity\schist\BOOIU.jpg,5
../geological_similarity\schist\BP0JU.jpg,5
../geological_similarity\schist\BP81U.jpg,5
../geological_similarity\schist\BPRVI.jpg,5
../geological_similarity\schist\BQ32K.jpg,5
../geological_similarity\schist\BQEUJ.jpg,5
../geological_similarity\schist\BRCYX.jpg,5
../geological_similarity\schist\BS0TI.jpg,5
../geological_similarity\schist\BSGZ6.jpg,5
../geological_similarity\schist\BT9AC.jpg,5
../geological_similarity\schist\BTQYA.jpg,5
../geological_similarity\schist\BTQYD.jpg,5
../geological_similarity\schist\BTS0C.jpg,5
../geological_similarity\schist\BU086.jpg,5
../geological_similarity\schist\BU7SM.jpg,5
../geological_similarity\schist\BUGZ2.jpg,5
../geological_similarity\schist\BUJSJ.jpg,5
../geological_similarity\schist\BUPCG.jpg,5
../geological_similarity\schist\BUU5V.jpg,5
../geological_similarity\schist\BV22L.jpg,5
../geological_similarity\schist\BV8BP.jpg,5
../geological_similarity\schist\BV9Y8.jpg,5
../geological_similarity\schist\BVI6S.jpg,5
../geological_similarity\schist\BVMRQ.jpg,5
../geological_similarity\schist\BVTIL.jpg,5
../geological_similarity\schist\BW8RD.jpg,5
../geological_similarity\schist\BWC95.jpg,5
../geological_similarity\schist\BWGNA.jpg,5
../geological_similarity\schist\BWVWY.jpg,5
../geological_similarity\schist\BX6RU.jpg,5
../geological_similarity\schist\BXC6H.jpg,5
../geological_similarity\schist\BXIT6.jpg,5
